ID      x-pos       y-pos      z-pos      vm    |    x-pos       y-pos      z-pos      vm    |   vm_average
12458  1756.606689  -947.339722  -12374.99902  90.960037 | 1756.606689  -947.339722  -12374.99902  97.387581 | 94.173809
12459  1756.606689  -947.339722  -12625.0  101.210724 | 1756.606689  -947.339722  -12625.0  105.627953 | 103.41933850000001
12460  1756.606689  -947.339722  -12874.99902  110.589684 | 1756.606689  -947.339722  -12874.99902  116.714317 | 113.6520005
12461  1756.606689  -947.339722  -13124.99804  122.11499 | 1756.606689  -947.339722  -13124.99804  119.736229 | 120.92560950000001
12462  1756.606689  -947.339722  -13374.99902  126.260521 | 1756.606689  -947.339722  -13374.99902  135.715561 | 130.988041
113  1805.717896  842.020203  -26125.0  31.727869 | 1805.717896  842.020203  -26125.0  33.058151 | 32.393010000000004
114  1805.717896  842.020203  -26375.0  36.185978 | 1805.717896  842.020203  -26375.0  34.680412 | 35.433195
115  1805.717896  842.020203  -26625.0  31.307207 | 1805.717896  842.020203  -26625.0  32.324341 | 31.815773999999998
116  1805.717896  842.020203  -26875.0  29.469601 | 1805.717896  842.020203  -26875.0  30.121656 | 29.7956285
117  1805.717896  842.020203  -27125.0  27.362162 | 1805.717896  842.020203  -27125.0  27.950644 | 27.656403
118  1805.717896  842.020203  -27375.0  24.77096 | 1805.717896  842.020203  -27375.0  25.618538 | 25.194749
119  1805.717896  842.020203  -27625.0  22.264297 | 1805.717896  842.020203  -27625.0  22.919582 | 22.5919395
120  1805.717896  842.020203  -27875.0  19.306253 | 1805.717896  842.020203  -27875.0  20.154324 | 19.7302885
121  1805.717896  842.020203  -28125.0  16.298189 | 1805.717896  842.020203  -28125.0  16.922691 | 16.61044
122  1805.717896  842.020203  -28375.0  12.786137 | 1805.717896  842.020203  -28375.0  13.657924 | 13.222030499999999
123  1805.717896  842.020203  -28625.0  9.349612 | 1805.717896  842.020203  -28625.0  9.899358 | 9.624485
124  1805.717896  842.020203  -28875.0  5.370736 | 1805.717896  842.020203  -28875.0  6.319492 | 5.845114000000001
125  1805.717896  842.020203  -29125.0  2.34009 | 1805.717896  842.020203  -29125.0  2.837774 | 2.588932
126  1805.717896  842.020203  -29375.0  3.492285 | 1805.717896  842.020203  -29375.0  3.366843 | 3.429564
127  1805.717896  842.020203  -29625.0  8.178986 | 1805.717896  842.020203  -29625.0  7.548777 | 7.8638815
128  1805.717896  842.020203  -29875.0  8.666674 | 1805.717896  842.020203  -29875.0  10.42171 | 9.544191999999999
2063  1805.717896  842.020203  -13625.0  134.413956 | 1805.717896  842.020203  -13625.0  141.087875 | 137.75091550000002
2064  1805.717896  842.020203  -13875.0  151.718735 | 1805.717896  842.020203  -13875.0  147.151184 | 149.4349595
2065  1805.717896  842.020203  -14125.0  135.663544 | 1805.717896  842.020203  -14125.0  138.470779 | 137.0671615
2066  1805.717896  842.020203  -14375.0  130.110901 | 1805.717896  842.020203  -14375.0  132.193573 | 131.152237
2067  1805.717896  842.020203  -14625.0  124.592964 | 1805.717896  842.020203  -14625.0  125.619682 | 125.106323
2068  1805.717896  842.020203  -14875.0  117.604805 | 1805.717896  842.020203  -14875.0  119.654869 | 118.62983700000001
2069  1805.717896  842.020203  -15125.0  111.848846 | 1805.717896  842.020203  -15125.0  113.056564 | 112.452705
2070  1805.717896  842.020203  -15375.0  105.475609 | 1805.717896  842.020203  -15375.0  107.113632 | 106.29462050000001
2071  1805.717896  842.020203  -15625.0  99.671066 | 1805.717896  842.020203  -15625.0  100.84153 | 100.256298
2072  1805.717896  842.020203  -15875.0  93.657356 | 1805.717896  842.020203  -15875.0  95.011047 | 94.3342015
2073  1805.717896  842.020142  -16125.0  88.028168 | 1805.717896  842.020142  -16125.0  89.146927 | 88.5875475
2074  1805.717896  842.020142  -16375.0  82.410164 | 1805.717896  842.020142  -16375.0  83.647385 | 83.0287745
2075  1805.717896  842.020142  -16625.0  77.128922 | 1805.717896  842.020142  -16625.0  78.309601 | 77.7192615
2076  1805.717896  842.020142  -16875.0  72.023521 | 1805.717896  842.020142  -16875.0  73.330765 | 72.677143
2077  1805.717896  842.020142  -17125.0  67.274185 | 1805.717896  842.020142  -17125.0  68.639809 | 67.956997
2078  1805.717896  842.020142  -17375.0  62.830372 | 1805.717896  842.020142  -17375.0  64.325089 | 63.5777305
2079  1805.717896  842.020142  -17625.0  58.791626 | 1805.717896  842.020142  -17625.0  60.371853 | 59.5817395
2080  1805.717896  842.020142  -17875.0  55.155834 | 1805.717896  842.020142  -17875.0  56.807503 | 55.9816685
2081  1805.717896  842.020142  -18125.0  51.9706 | 1805.717896  842.020142  -18125.0  53.631512 | 52.801056
2082  1805.717896  842.020142  -18375.0  49.241283 | 1805.717896  842.020142  -18375.0  50.833069 | 50.037176
2083  1805.717896  842.020142  -18625.0  46.972015 | 1805.717896  842.020142  -18625.0  48.403061 | 47.687538
2084  1805.717896  842.020142  -18875.0  45.149277 | 1805.717896  842.020142  -18875.0  46.303936 | 45.7266065
2085  1805.717896  842.020142  -19125.0  43.737644 | 1805.717896  842.020142  -19125.0  44.509583 | 44.123613500000005
2086  1805.717896  842.020142  -19375.0  42.697418 | 1805.717896  842.020142  -19375.0  42.965549 | 42.831483500000004
2087  1805.717896  842.020142  -19625.0  41.966293 | 1805.717896  842.020142  -19625.0  41.632793 | 41.799543
2088  1805.717896  842.020142  -19875.0  41.490326 | 1805.717896  842.020142  -19875.0  40.450363 | 40.9703445
2089  1805.717896  842.020142  -20125.0  41.201321 | 1805.717896  842.020142  -20125.0  39.37812 | 40.2897205
2090  1805.717896  842.020142  -20375.0  41.050484 | 1805.717896  842.020142  -20375.0  38.360016 | 39.70525
2091  1805.717896  842.020142  -20625.0  40.980152 | 1805.717896  842.020142  -20625.0  37.364151 | 39.1721515
2092  1805.717896  842.020142  -20875.0  40.95826 | 1805.717896  842.020142  -20875.0  36.346581 | 38.652420500000005
2093  1805.717896  842.020142  -21125.0  40.94323 | 1805.717896  842.020142  -21125.0  35.292191 | 38.1177105
2094  1805.717896  842.020142  -21375.0  40.923737 | 1805.717896  842.020142  -21375.0  34.172913 | 37.548325000000006
2095  1805.717896  842.020142  -21625.0  40.871738 | 1805.717896  842.020142  -21625.0  32.996708 | 36.934223
2096  1805.717896  842.020142  -21875.0  40.79491 | 1805.717896  842.020142  -21875.0  31.755222 | 36.275066
2097  1805.717896  842.020142  -22125.0  40.673176 | 1805.717896  842.020142  -22125.0  30.487246 | 35.580211
2098  1805.717896  842.020142  -22375.0  40.530525 | 1805.717896  842.020142  -22375.0  29.209919 | 34.870222
2099  1805.717896  842.020142  -22625.0  40.34972 | 1805.717896  842.020142  -22625.0  28.002539 | 34.1761295
2100  1805.717896  842.020142  -22875.0  40.169315 | 1805.717896  842.020142  -22875.0  26.91194 | 33.5406275
2101  1805.717896  842.020142  -23125.0  39.973274 | 1805.717896  842.020142  -23125.0  26.058947 | 33.0161105
2102  1805.717896  842.020142  -23375.0  39.813084 | 1805.717896  842.020142  -23375.0  25.503286 | 32.658185
2103  1805.717896  842.020081  -23625.0  39.679752 | 1805.717896  842.020081  -23625.0  25.369181 | 32.5244665
2104  1805.717896  842.020081  -23875.0  39.630013 | 1805.717896  842.020081  -23875.0  25.670465 | 32.650239
2105  1805.717896  842.020081  -24125.0  39.680641 | 1805.717896  842.020081  -24125.0  26.456667 | 33.068654
2106  1805.717896  842.020081  -24375.0  39.863583 | 1805.717896  842.020081  -24375.0  27.664112 | 33.7638475
2107  1805.717896  842.020081  -24625.0  40.249535 | 1805.717896  842.020081  -24625.0  29.241734 | 34.7456345
2108  1805.717896  842.020081  -24875.0  40.78875 | 1805.717896  842.020081  -24875.0  31.137016 | 35.962883
2109  1805.717896  842.020081  -25125.0  41.727951 | 1805.717896  842.020081  -25125.0  33.225632 | 37.4767915
2110  1805.717896  842.020081  -25375.0  41.968937 | 1805.717896  842.020081  -25375.0  35.494473 | 38.731705
2111  1805.717896  842.020081  -25625.0  45.936646 | 1805.717896  842.020081  -25625.0  38.526897 | 42.2317715
2112  1805.717896  842.020142  -25875.0  42.052464 | 1805.717896  842.020142  -25875.0  37.499321 | 39.7758925
7441  1805.717896  842.020203  -124.999985  52.242672 | 1805.717896  842.020203  -124.999985  53.927307 | 53.0849895
7442  1805.717896  842.020203  -374.999969  59.635288 | 1805.717896  842.020203  -374.999969  56.101551 | 57.8684195
7443  1805.717896  842.020203  -624.999939  52.345322 | 1805.717896  842.020203  -624.999939  51.593266 | 51.969294000000005
7444  1805.717896  842.020203  -874.999878  50.761738 | 1805.717896  842.020203  -874.999878  48.026474 | 49.394106
7445  1805.717896  842.020203  -1124.999878  48.470032 | 1805.717896  842.020203  -1124.999878  44.42189 | 46.445961
7446  1805.717896  842.020203  -1375.000244  46.180096 | 1805.717896  842.020203  -1375.000244  40.968517 | 43.5743065
7447  1805.717896  842.020203  -1625.0  44.283176 | 1805.717896  842.020203  -1625.0  37.423218 | 40.853196999999994
7448  1805.717896  842.020203  -1874.999512  42.444843 | 1805.717896  842.020203  -1874.999512  34.188866 | 38.3168545
7449  1805.717896  842.020203  -2125.000244  40.877735 | 1805.717896  842.020203  -2125.000244  31.052311 | 35.965023
7450  1805.717896  842.020203  -2375.000244  39.411621 | 1805.717896  842.020203  -2375.000244  28.345995 | 33.878808
7451  1805.717896  842.020203  -2624.999756  38.172184 | 1805.717896  842.020203  -2624.999756  25.990654 | 32.081419
7452  1805.717896  842.020142  -2874.999512  37.041965 | 1805.717896  842.020142  -2874.999512  24.209755 | 30.62586
7453  1805.717896  842.020142  -3124.999512  36.105824 | 1805.717896  842.020142  -3124.999512  22.955006 | 29.530414999999998
7454  1805.717896  842.020142  -3375.000488  35.282066 | 1805.717896  842.020142  -3375.000488  22.303274 | 28.79267
7455  1805.717896  842.020142  -3625.000488  34.622135 | 1805.717896  842.020142  -3625.000488  22.147259 | 28.384697
7456  1805.717896  842.020142  -3875.000244  34.064503 | 1805.717896  842.020142  -3875.000244  22.429087 | 28.246795
7457  1805.717896  842.020142  -4125.000488  33.633312 | 1805.717896  842.020142  -4125.000488  23.003601 | 28.318456499999996
7458  1805.717896  842.020142  -4375.000488  33.277542 | 1805.717896  842.020142  -4375.000488  23.780489 | 28.5290155
7459  1805.717896  842.020142  -4625.000488  33.002613 | 1805.717896  842.020142  -4625.000488  24.648033 | 28.825322999999997
7460  1805.717896  842.020142  -4874.999512  32.766552 | 1805.717896  842.020142  -4874.999512  25.54874 | 29.157646
7461  1805.717896  842.020142  -5124.999512  32.567455 | 1805.717896  842.020142  -5124.999512  26.421654 | 29.4945545
7462  1805.717896  842.020142  -5374.999023  32.376339 | 1805.717896  842.020142  -5374.999023  27.248167 | 29.812253
7463  1805.717896  842.020142  -5625.0  32.197578 | 1805.717896  842.020142  -5625.0  28.005537 | 30.1015575
7464  1805.717896  842.020142  -5875.000977  32.020916 | 1805.717896  842.020142  -5875.000977  28.705101 | 30.3630085
7465  1805.717896  842.020142  -6125.000977  31.867092 | 1805.717896  842.020142  -6125.000977  29.353064 | 30.610078
7466  1805.717896  842.020142  -6375.0  31.752264 | 1805.717896  842.020142  -6375.0  29.984121 | 30.8681925
7467  1805.717896  842.020142  -6625.0  31.721558 | 1805.717896  842.020142  -6625.0  30.628311 | 31.1749345
7468  1805.717896  842.020142  -6875.000977  31.819983 | 1805.717896  842.020142  -6875.000977  31.340143 | 31.580063000000003
7469  1805.717896  842.020142  -7124.999023  32.117992 | 1805.717896  842.020142  -7124.999023  32.16769 | 32.142841000000004
7470  1805.717896  842.020142  -7374.998535  32.680729 | 1805.717896  842.020142  -7374.998535  33.179314 | 32.930021499999995
7471  1805.717896  842.020142  -7625.0  33.588142 | 1805.717896  842.020142  -7625.0  34.428074 | 34.008108
7472  1805.717896  842.020142  -7875.0  34.901451 | 1805.717896  842.020142  -7875.0  35.982075 | 35.441763
7473  1805.717896  842.020142  -8124.999023  36.678558 | 1805.717896  842.020142  -8124.999023  37.883144 | 37.280851
7474  1805.717896  842.020142  -8374.999023  38.948864 | 1805.717896  842.020142  -8374.999023  40.180561 | 39.5647125
7475  1805.717896  842.020142  -8625.0  41.723515 | 1805.717896  842.020142  -8625.0  42.892193 | 42.307854
7476  1805.717896  842.020142  -8875.000977  44.997089 | 1805.717896  842.020142  -8875.000977  46.03783 | 45.5174595
7477  1805.717896  842.020142  -9125.0  48.735062 | 1805.717896  842.020142  -9125.0  49.613377 | 49.1742195
7478  1805.717896  842.020142  -9374.998047  52.918427 | 1805.717896  842.020142  -9374.998047  53.607338 | 53.2628825
7479  1805.717896  842.020142  -9625.0  57.475079 | 1805.717896  842.020142  -9625.0  58.010445 | 57.742762
7480  1805.717896  842.020142  -9875.0  62.405865 | 1805.717896  842.020142  -9875.0  62.773048 | 62.5894565
7481  1805.717896  842.020142  -10125.0  67.592728 | 1805.717896  842.020142  -10125.0  67.909241 | 67.75098449999999
7482  1805.717896  842.020142  -10375.0  73.0951 | 1805.717896  842.020142  -10375.0  73.309105 | 73.2021025
7483  1805.717896  842.020142  -10624.99804  78.718224 | 1805.717896  842.020142  -10624.99804  79.051605 | 78.88491450000001
7484  1805.717896  842.020081  -10875.00195  84.637238 | 1805.717896  842.020081  -10875.00195  84.918251 | 84.7777445
7485  1805.717896  842.020081  -11125.00195  90.514969 | 1805.717896  842.020081  -11125.00195  91.126564 | 90.82076649999999
7486  1805.717896  842.020081  -11375.0  96.742096 | 1805.717896  842.020081  -11375.0  97.256081 | 96.9990885
7487  1805.717896  842.020081  -11625.0  102.715691 | 1805.717896  842.020081  -11625.0  103.802734 | 103.2592125
7488  1805.717896  842.020081  -11875.0  109.231766 | 1805.717896  842.020081  -11875.0  109.974304 | 109.603035
7489  1805.717896  842.020081  -12125.0  115.099579 | 1805.717896  842.020081  -12125.0  116.778084 | 115.9388315
7490  1805.717896  842.020081  -12375.0  122.181137 | 1805.717896  842.020081  -12375.0  122.915085 | 122.548111
7491  1805.717896  842.020081  -12625.0  127.790215 | 1805.717896  842.020081  -12625.0  129.63768 | 128.7139475
7492  1805.717896  842.020081  -12874.99804  133.335754 | 1805.717896  842.020081  -12874.99804  136.037323 | 134.68653849999998
7493  1805.717896  842.020081  -13124.99609  149.651611 | 1805.717896  842.020081  -13124.99609  144.915344 | 147.2834775
7494  1805.717896  842.020142  -13374.99804  131.999634 | 1805.717896  842.020142  -13374.99804  138.646194 | 135.322914
1601  1805.71814  -842.019836  -26125.0  57.807964 | 1805.71814  -842.019836  -26125.0  63.90126 | 60.854612
1602  1805.71814  -842.019836  -26375.0  65.533569 | 1805.71814  -842.019836  -26375.0  62.446499 | 63.990034
1603  1805.71814  -842.019836  -26625.0  53.920967 | 1805.71814  -842.019836  -26625.0  55.061172 | 54.491069499999995
1604  1805.71814  -842.019836  -26875.0  48.25927 | 1805.71814  -842.019836  -26875.0  47.985447 | 48.122358500000004
1605  1805.71814  -842.019836  -27125.0  43.001408 | 1805.71814  -842.019836  -27125.0  41.397785 | 42.1995965
1606  1805.71814  -842.019836  -27375.0  37.207691 | 1805.71814  -842.019836  -27375.0  35.639523 | 36.423607
1607  1805.71814  -842.019836  -27625.0  32.515293 | 1805.71814  -842.019836  -27625.0  29.873838 | 31.1945655
1608  1805.71814  -842.019836  -27875.0  27.742556 | 1805.71814  -842.019836  -27875.0  25.159773 | 26.4511645
1609  1805.71814  -842.019836  -28125.0  23.847698 | 1805.71814  -842.019836  -28125.0  20.689112 | 22.268405
1610  1805.71814  -842.019836  -28375.0  20.154613 | 1805.71814  -842.019836  -28375.0  17.184237 | 18.669425
1611  1805.71814  -842.019836  -28625.0  17.402233 | 1805.71814  -842.019836  -28625.0  14.198982 | 15.8006075
1612  1805.71814  -842.019836  -28875.0  15.219584 | 1805.71814  -842.019836  -28875.0  12.449202 | 13.834392999999999
1613  1805.71814  -842.019836  -29125.0  14.446485 | 1805.71814  -842.019836  -29125.0  11.990238 | 13.2183615
1614  1805.71814  -842.019836  -29375.0  14.617128 | 1805.71814  -842.019836  -29375.0  13.077596 | 13.847362
1615  1805.71814  -842.019836  -29625.0  17.148031 | 1805.71814  -842.019836  -29625.0  15.800007 | 16.474019
1616  1805.71814  -842.019836  -29875.0  16.41077 | 1805.71814  -842.019836  -29875.0  17.197571 | 16.804170499999998
6713  1805.71814  -842.019836  -13625.0  124.233421 | 1805.71814  -842.019836  -13625.0  135.547577 | 129.890499
6714  1805.71814  -842.019836  -13875.0  135.759186 | 1805.71814  -842.019836  -13875.0  135.837128 | 135.798157
6715  1805.71814  -842.019836  -14125.0  115.791351 | 1805.71814  -842.019836  -14125.0  124.976845 | 120.384098
6716  1805.71814  -842.019836  -14375.0  105.544571 | 1805.71814  -842.019836  -14375.0  114.995857 | 110.27021400000001
6717  1805.71814  -842.019836  -14625.0  95.71772 | 1805.71814  -842.019836  -14625.0  105.773537 | 100.74562850000001
6718  1805.71814  -842.019836  -14875.0  85.033119 | 1805.71814  -842.019836  -14875.0  97.571693 | 91.30240599999999
6719  1805.71814  -842.019836  -15125.0  76.33886 | 1805.71814  -842.019836  -15125.0  89.443405 | 82.8911325
6720  1805.71814  -842.019836  -15375.0  68.071198 | 1805.71814  -842.019836  -15375.0  82.752701 | 75.41194949999999
6721  1805.71814  -842.019836  -15625.0  61.836384 | 1805.71814  -842.019836  -15625.0  76.746193 | 69.29128850000001
6722  1805.71814  -842.019836  -15875.0  57.164337 | 1805.71814  -842.019836  -15875.0  72.160637 | 64.662487
6723  1805.71814  -842.019836  -16125.0  54.785366 | 1805.71814  -842.019836  -16125.0  68.690079 | 61.737722500000004
6724  1805.71814  -842.019836  -16375.0  54.39138 | 1805.71814  -842.019836  -16375.0  66.556564 | 60.473971999999996
6725  1805.71814  -842.019836  -16625.0  55.852669 | 1805.71814  -842.019836  -16625.0  65.56955 | 60.711109500000006
6726  1805.71814  -842.019836  -16875.0  58.678307 | 1805.71814  -842.019836  -16875.0  65.610916 | 62.144611499999996
6727  1805.71814  -842.019836  -17125.0  62.380814 | 1805.71814  -842.019836  -17125.0  66.480438 | 64.430626
6728  1805.71814  -842.019836  -17375.0  66.585487 | 1805.71814  -842.019836  -17375.0  67.923561 | 67.254524
6729  1805.71814  -842.019836  -17625.0  70.920563 | 1805.71814  -842.019836  -17625.0  69.767479 | 70.344021
6730  1805.71814  -842.019836  -17875.0  75.204811 | 1805.71814  -842.019836  -17875.0  71.777512 | 73.4911615
6731  1805.71814  -842.019836  -18125.0  79.223701 | 1805.71814  -842.019836  -18125.0  73.840553 | 76.532127
6732  1805.71814  -842.019836  -18375.0  82.904678 | 1805.71814  -842.019836  -18375.0  75.789757 | 79.3472175
6733  1805.71814  -842.019836  -18625.0  86.129234 | 1805.71814  -842.019836  -18625.0  77.56218 | 81.845707
6734  1805.71814  -842.019836  -18875.0  88.871773 | 1805.71814  -842.019836  -18875.0  79.050224 | 83.9609985
6735  1805.71814  -842.019836  -19125.0  91.066307 | 1805.71814  -842.019836  -19125.0  80.221176 | 85.6437415
6736  1805.71814  -842.019836  -19375.0  92.705063 | 1805.71814  -842.019836  -19375.0  81.007965 | 86.856514
6737  1805.71814  -842.019836  -19625.0  93.751404 | 1805.71814  -842.019836  -19625.0  81.393112 | 87.572258
6738  1805.71814  -842.019836  -19875.0  94.202675 | 1805.71814  -842.019836  -19875.0  81.335907 | 87.76929100000001
6739  1805.71814  -842.019836  -20125.0  94.040092 | 1805.71814  -842.019836  -20125.0  80.825249 | 87.4326705
6740  1805.71814  -842.019836  -20375.0  93.260658 | 1805.71814  -842.019836  -20375.0  79.838455 | 86.5495565
6741  1805.71814  -842.019836  -20625.0  91.858757 | 1805.71814  -842.019836  -20625.0  78.365967 | 85.11236199999999
6742  1805.71814  -842.019836  -20875.0  89.828941 | 1805.71814  -842.019836  -20875.0  76.399834 | 83.11438749999999
6743  1805.71814  -842.019836  -21125.0  87.179024 | 1805.71814  -842.019836  -21125.0  73.929604 | 80.554314
6744  1805.71814  -842.019836  -21375.0  83.900658 | 1805.71814  -842.019836  -21375.0  70.963142 | 77.43190000000001
6745  1805.71814  -842.019775  -21625.0  80.019989 | 1805.71814  -842.019775  -21625.0  67.488335 | 73.75416200000001
6746  1805.71814  -842.019775  -21875.0  75.527069 | 1805.71814  -842.019775  -21875.0  63.535339 | 69.531204
6747  1805.71814  -842.019775  -22125.0  70.477623 | 1805.71814  -842.019775  -22125.0  59.092335 | 64.78497899999999
6748  1805.71814  -842.019775  -22375.0  64.864731 | 1805.71814  -842.019775  -22375.0  54.227505 | 59.54611800000001
6749  1805.71814  -842.019775  -22625.0  58.796974 | 1805.71814  -842.019775  -22625.0  48.940506 | 53.86874
6750  1805.71814  -842.019775  -22875.0  52.287895 | 1805.71814  -842.019775  -22875.0  43.377029 | 47.832462
6751  1805.71814  -842.019775  -23125.0  45.555008 | 1805.71814  -842.019775  -23125.0  37.601143 | 41.5780755
6752  1805.71814  -842.019775  -23375.0  38.709991 | 1805.71814  -842.019775  -23375.0  31.960667 | 35.335329
6753  1805.71814  -842.019775  -23625.0  32.259708 | 1805.71814  -842.019775  -23625.0  26.835482 | 29.547595
6754  1805.71814  -842.019775  -23875.0  26.77545 | 1805.71814  -842.019775  -23875.0  23.172785 | 24.9741175
6755  1805.71814  -842.019775  -24125.0  23.527874 | 1805.71814  -842.019775  -24125.0  22.164286 | 22.84608
6756  1805.71814  -842.019775  -24375.0  23.753548 | 1805.71814  -842.019775  -24375.0  24.361404 | 24.057476
6757  1805.71814  -842.019775  -24625.0  27.279133 | 1805.71814  -842.019775  -24625.0  29.549467 | 28.4143
6758  1805.71814  -842.019775  -24875.0  33.544739 | 1805.71814  -842.019775  -24875.0  36.118969 | 34.831854
6759  1805.71814  -842.019775  -25125.0  40.569424 | 1805.71814  -842.019775  -25125.0  43.497807 | 42.033615499999996
6760  1805.71814  -842.019775  -25375.0  47.729122 | 1805.71814  -842.019775  -25375.0  52.033821 | 49.8814715
6761  1805.71814  -842.019775  -25625.0  61.658695 | 1805.71814  -842.019775  -25625.0  60.392628 | 61.0256615
6762  1805.71814  -842.019836  -25875.0  55.942188 | 1805.71814  -842.019836  -25875.0  62.121956 | 59.032072
12463  1805.71814  -842.019836  -124.999985  82.399338 | 1805.71814  -842.019836  -124.999985  92.528252 | 87.463795
12464  1805.71814  -842.019836  -374.999969  92.538528 | 1805.71814  -842.019836  -374.999969  91.035912 | 91.78721999999999
12465  1805.71814  -842.019836  -624.999939  74.295158 | 1805.71814  -842.019836  -624.999939  80.363136 | 77.329147
12466  1805.71814  -842.019836  -874.999878  64.645905 | 1805.71814  -842.019836  -874.999878  69.638908 | 67.14240649999999
12467  1805.71814  -842.019836  -1124.999878  54.853329 | 1805.71814  -842.019836  -1124.999878  59.630367 | 57.241848000000005
12468  1805.71814  -842.019836  -1375.000244  43.929714 | 1805.71814  -842.019836  -1375.000244  50.248672 | 47.089192999999995
12469  1805.71814  -842.019836  -1625.0  34.333393 | 1805.71814  -842.019836  -1625.0  40.785858 | 37.559625499999996
12470  1805.71814  -842.019836  -1874.999512  24.854233 | 1805.71814  -842.019836  -1874.999512  32.944534 | 28.8993835
12471  1805.71814  -842.019836  -2125.000244  18.017761 | 1805.71814  -842.019836  -2125.000244  26.473087 | 22.245424
12472  1805.71814  -842.019836  -2375.000244  15.818783 | 1805.71814  -842.019836  -2375.000244  23.130318 | 19.4745505
12473  1805.71814  -842.019836  -2624.999756  19.844515 | 1805.71814  -842.019836  -2624.999756  23.345556 | 21.5950355
12474  1805.71814  -842.019836  -2874.999512  26.98933 | 1805.71814  -842.019836  -2874.999512  26.68491 | 26.83712
12475  1805.71814  -842.019836  -3124.999512  34.951042 | 1805.71814  -842.019836  -3124.999512  31.814632 | 33.382837
12476  1805.71814  -842.019836  -3375.000488  43.028549 | 1805.71814  -842.019836  -3375.000488  37.593414 | 40.3109815
12477  1805.71814  -842.019836  -3625.000488  50.756115 | 1805.71814  -842.019836  -3625.000488  43.570179 | 47.163147
12478  1805.71814  -842.019836  -3875.000244  58.098354 | 1805.71814  -842.019836  -3875.000244  49.343945 | 53.721149499999996
12479  1805.71814  -842.019836  -4125.000488  64.875481 | 1805.71814  -842.019836  -4125.000488  54.853226 | 59.86435349999999
12480  1805.71814  -842.019836  -4375.000488  71.119576 | 1805.71814  -842.019836  -4375.000488  59.935608 | 65.527592
12481  1805.71814  -842.019836  -4625.000488  76.738869 | 1805.71814  -842.019836  -4625.000488  64.603729 | 70.671299
12482  1805.71814  -842.019836  -4874.999512  81.767426 | 1805.71814  -842.019836  -4874.999512  68.779739 | 75.2735825
12483  1805.71814  -842.019836  -5124.999512  86.156113 | 1805.71814  -842.019836  -5124.999512  72.486282 | 79.32119750000001
12484  1805.71814  -842.019836  -5374.999023  89.932289 | 1805.71814  -842.019836  -5374.999023  75.685493 | 82.80889099999999
12485  1805.71814  -842.019836  -5625.0  93.071564 | 1805.71814  -842.019836  -5625.0  78.396858 | 85.73421099999999
12486  1805.71814  -842.019836  -5875.000977  95.592903 | 1805.71814  -842.019836  -5875.000977  80.604431 | 88.098667
12487  1805.71814  -842.019836  -6125.000977  97.486076 | 1805.71814  -842.019836  -6125.000977  82.322159 | 89.9041175
12488  1805.71814  -842.019836  -6375.0  98.763054 | 1805.71814  -842.019836  -6375.0  83.547821 | 91.1554375
12489  1805.71814  -842.019836  -6625.0  99.423378 | 1805.71814  -842.019836  -6625.0  84.291115 | 91.8572465
12490  1805.71814  -842.019836  -6875.000977  99.472389 | 1805.71814  -842.019836  -6875.000977  84.560684 | 92.0165365
12491  1805.71814  -842.019836  -7124.999023  98.917557 | 1805.71814  -842.019836  -7124.999023  84.363144 | 91.64035050000001
12492  1805.71814  -842.019836  -7374.998535  97.758942 | 1805.71814  -842.019836  -7374.998535  83.718239 | 90.7385905
12493  1805.71814  -842.019836  -7625.0  96.013313 | 1805.71814  -842.019836  -7625.0  82.632576 | 89.3229445
12494  1805.71814  -842.019836  -7875.0  93.678139 | 1805.71814  -842.019836  -7875.0  81.141609 | 87.409874
12495  1805.71814  -842.019836  -8124.999023  90.78466 | 1805.71814  -842.019836  -8124.999023  79.257172 | 85.020916
12496  1805.71814  -842.019836  -8374.999023  87.332573 | 1805.71814  -842.019836  -8374.999023  77.038826 | 82.1856995
12497  1805.71814  -842.019775  -8625.0  83.378563 | 1805.71814  -842.019775  -8625.0  74.51368 | 78.9461215
12498  1805.71814  -842.019775  -8875.000977  78.93708 | 1805.71814  -842.019775  -8875.000977  71.783714 | 75.360397
12499  1805.71814  -842.019775  -9125.0  74.114975 | 1805.71814  -842.019775  -9125.0  68.90905 | 71.5120125
12500  1805.71814  -842.019775  -9374.998047  68.96846 | 1805.71814  -842.019775  -9374.998047  66.060074 | 67.51426699999999
12501  1805.71814  -842.019775  -9625.0  63.70417 | 1805.71814  -842.019775  -9625.0  63.359997 | 63.5320835
12502  1805.71814  -842.019775  -9875.0  58.495949 | 1805.71814  -842.019775  -9875.0  61.075287 | 59.785618
12503  1805.71814  -842.019775  -10125.0  53.747066 | 1805.71814  -842.019775  -10125.0  59.417397 | 56.5822315
12504  1805.71814  -842.019775  -10375.0  49.890224 | 1805.71814  -842.019775  -10375.0  58.710331 | 54.3002775
12505  1805.71814  -842.019775  -10624.99804  47.564556 | 1805.71814  -842.019775  -10624.99804  59.212063 | 53.388309500000005
12506  1805.71814  -842.019775  -10875.00195  47.420502 | 1805.71814  -842.019775  -10875.00195  61.093498 | 54.257
12507  1805.71814  -842.019775  -11125.00195  49.694275 | 1805.71814  -842.019775  -11125.00195  64.558319 | 57.126296999999994
12508  1805.71814  -842.019775  -11375.0  54.66008 | 1805.71814  -842.019775  -11375.0  69.34716 | 62.00362
12509  1805.71814  -842.019775  -11625.0  61.407742 | 1805.71814  -842.019775  -11625.0  75.73642 | 68.572081
